編號,英文,中文
735,burger,(n.6)漢堡牛肉餅
736,burn,(n.4)灼傷
737,burst,(n.5)爆炸;破裂;缺口
738,business,(n.8)商業;事
739,button,(n.6)鈕扣
740,cabbage,(n.7)包心菜
741,cable,(n.5)纜索;有線電視
742,caf?,(n.4)小餐館;咖啡廳
743,cafeteria,(n.9)自助餐館
744,calendar,(n.8)日曆;月曆;行事曆
745,calm,(n.4)安靜;鎮定;平靜;無風
746,cancer,(n.6)癌症
747,candle,(n.6)蠟燭
748,captain,(n.7)隊長;機長;艦長
749,carpet,(n.6)地毯
750,carrot,(n.6)胡蘿蔔
751,cart,(n.4)手推車
752,cartoon,(n.7)卡通
753,cash,(n.4)現款
754,cassette,(n.8)卡式磁帶
755,castle,(n.6)城堡
756,catsup,(n.6)果醬;番茄醬
757,cave,"(n.4)洞穴,洞窟"
758,ceiling,(n.7)天花板
759,cell,(n.4)單人牢房;細胞;蜂房的巢室;電池
760,century,(n.7)一世紀
761,cereal,(n.6)麥片
762,chalk,(n.5)粉筆
763,change,(n.6)零錢
764,character,(n.9)特性;角色;(中文)字
765,charge,(n.6)費用;充電
766,cheat,"(n.5)騙子;欺詐,欺騙,作弊"
767,chemical,(n.8)化學製品;化學藥品
768,chess,(n.5)西洋棋
769,chin,(n.4)下巴
770,chocolate,(n.9)巧克力
771,choice,(n.6)選擇
772,chopstick,(n.9)筷子
773,circle,(n.6)圓圈;集團
774,citizen,(n.7)市民;公民
775,claim,"(n.5)主張,斷言"
776,clap,(n.4)拍手喝采(聲);霹靂聲;輕拍
777,classic,(n.7)古典著作
778,claw,"(n.4)(動物的)爪,腳爪;(蟹,蝦等的)鉗,螯"
779,clay,(n.4)黏土
780,cleaner,(n.7)清潔工;乾洗店;吸塵器;清潔劑
781,clerk,(n.5)店員;辦事員;職員
782,climate,(n.7)氣候
783,closet,(n.6)壁櫥;衣櫥
784,cloth,"(n.5)布;(棉,毛,合成纖維等)織物;衣料"
785,clothes,(n.7)衣服
786,clothing,"(n.8)(總稱)衣服,衣著"
787,clown,"(n.5)小丑,丑角"
788,club,(n.4)俱樂部;夜總會;社團
789,coach,(n.5)教練
790,coal,(n.4)煤
791,cock,(n.4)公雞
792,cockroach,(n.9)蟑螂
793,coin,(n.4)硬幣
794,comb,(n.4)梳子
795,company,(n.7)公司
796,completion,"(n.10)完成,實現"
797,computer,(n.8)電腦
798,conflict,"(n.8)抵觸,不一致"
799,Confucius,(n.9)孔子
800,congratulation,(n.14)祝賀
801,contact,(n.7)接觸;隱形眼鏡
802,control,(n.7)支配;控制;操縱裝置;指揮部
803,controller,(n.10)主計官;主管;控制器
804,conversation,(n.12)會話
805,cooker,"(n.6)炊具,烹調器具"
806,copy,(n.4)拷貝;副本
807,corner,(n.6)角落
808,cotton,(n.6)棉花
809,cough,(n.5)咳嗽
810,countryside,"(n.11)鄉間,農村"
811,county,(n.6)郡
812,couple,(n.6)一對
813,courage,(n.7)勇氣
814,court,(n.5)法庭；(網球等的)場地
815,cousin,(n.6)表(堂)兄弟姊妹
816,crab,(n.4)螃蟹
817,crane,"(n.5)起重機,吊車"
818,crayon,(n.6)蠟筆
819,cream,(n.5)奶油
820,crime,(n.5)犯罪
821,crisis,(n.6)危機;緊急關頭
822,crop,(n.4)作物
823,cross,(n.5)十字架
824,crowd,(n.5)群眾
825,culture,(n.7)文化
826,cure,(n.4)痊癒
827,curtain,(n.7)窗簾;(舞臺上的)幕
828,custom,(n.6)習俗
829,customer,(n.8)顧客
830,daily,(n.5)日報
831,damage,(n.6)損害
832,data,"(n.4)資料,數據"
833,dawn,(n.4)黎明
834,debate,(n.6)辯論
835,debt,"(n.4)債,借款"
836,decision,(n.8)決定
837,degree,(n.6)程度
838,delay,(n.5)延遲;耽擱
839,dentist,(n.7)牙醫
840,department,(n.10)部門
841,depth,"(n.5)深度,厚度"
842,desert,(n.6)沙漠;(常複數)賞罰;(尤指)懲罰
843,design,(n.6)圖案;設計
844,desire,(n.6)渴望
845,dessert,(n.7)餐後甜點
846,development,(n.11)生長;發展
847,dew,(n.3)露水;朝氣
848,dial,(n.4)刻度盤;調節器;撥號盤
849,diamond,(n.7)鑽石
850,diary,(n.5)日記
851,dictionary,(n.10)字典
852,difference,(n.10)差別
853,difficulty,(n.10)困難
854,dinosaur,(n.8)恐龍
855,direction,(n.9)方向; 指示
856,director,(n.8)董事;局長;主任;導演
857,disagreement,(n.12)意見不一;不一致
858,discussion,(n.10)討論
859,display,"(n.7)展覽,陳列"
860,distance,(n.8)距離
861,divide,"(n.6)分歧,不和;分水嶺"
862,division,(n.8)區域;部分;除(法)
863,dolphin,(n.7)海豚
864,donkey,(n.6)驢子
865,dot,(n.3)點;小圓點
866,double,(n.6)兩倍
867,doubt,(n.5)懷疑
868,doughnut,(n.8)油炸圈餅
869,downtown,(n.8)城市商業區
870,drag,(n.4)拖曳
871,dragon,(n.6)龍
872,dragonfly,(n.9)蜻蜓
873,drama,(n.5)戲劇
874,drawer,(n.6)抽屜
875,drawing,"(n.7)描繪,素描;製圖;抽籤;提款"
876,dress,(n.5)洋裝
877,drop,(n.4)(一)滴;點滴;空投;點藥水
878,drug,(n.4)藥品;毒品
879,drugstore,(n.9)(常兼售雜貨的)藥房
880,drum,(n.4)鼓
881,dryer,(n.5)烘衣機
882,dumpling,(n.8)餃子
883,duty,(n.4)義務;關稅
884,earthquake,(n.10)地震
885,education,(n.9)教育
886,effect,(n.6)效力;作用
887,effort,(n.6)努力
888,elder,(n.5)長輩
889,element,"(n.7)要素,成分"
890,elevator,(n.8)電梯;升降機
891,emotion,(n.7)情緒
892,encouragement,(n.13)鼓勵;獎勵;促進
893,ending,"(n.6)結局,結尾;終結;字尾"
894,enemy,(n.5)敵人
895,energy,(n.6)精力;能量
896,enjoyment,"(n.9)樂趣,享受"
897,entrance,(n.8)入口
898,envelope,(n.8)信封
899,environment,(n.11)環境
900,eraser,(n.6)橡皮擦
901,error,(n.5)錯誤
902,event,(n.5)事件
903,excitement,"(n.10)刺激;興奮,激動"
904,excuse,(n.6)藉口
905,exercise,(n.8)運動;習題
906,experience,(n.10)經驗
907,expert,(n.6)專家;能手
908,express,(n.7)快車;快遞;快運
909,extra,(n.5)附加的人物或錢;號外
910,eyebrow,"(n.7)眉,眉毛"
911,fail,(n.4)不及格
912,failure,(n.7)失敗
913,fair,(n.4)商品展覽會
914,fault,(n.5)過錯
915,favor,(n.5)偏愛;偏袒
916,favorite,(n.8)特別喜愛的人(或物)
917,fee,(n.3)費用
918,fellow,(n.6)伙伴;同事
919,female,(n.6)雌性動物
920,fence,(n.5)柵欄;籬笆
921,festival,(n.8)節日
922,fever,(n.5)發燒
923,field,(n.5)原野;田賽場地;野外
924,fighter,"(n.7)戰士,鬥士"
925,figure,(n.6)外形;數字;圖表;(溜冰等)花式
926,film,(n.4)膠捲;影片
927,fireman,(n.7)消防隊員
928,firewoman,(n.9)女消防隊員
929,fisherman,(n.9)漁夫
930,fit,(n.3)適合;合身
931,fix,(n.3)困境;窘境;賄賂;定位
932,flag,(n.4)旗子
933,flash,"(n.5)閃光,閃爍"
934,flashlight,(n.10)手電筒
935,flat,(n.4)平坦部分
936,flight,(n.6)飛行
937,flood,"(n.5)洪水,水災"
938,flour,(n.5)麵粉
939,flow,(n.4)流動
940,flu,(n.3)流行性感冒
941,flute,(n.5)橫笛
942,focus,(n.5)焦點
943,following,(n.9)一批追隨者;下列事物(或人員)
944,fool,(n.4)呆子
945,football,(n.8)美式足球
946,foreigner,(n.9)外國人
947,form,(n.4)形態;表格
948,forward,(n.7)前鋒
949,fox,(n.3)狐狸
950,freedom,(n.7)自由
951,freezer,(n.7)冰箱的冷凍部;冷凍箱
952,fridge,(n.6)電冰箱
953,fright,"(n.6)驚嚇,恐怖"
954,function,"(n.8)功能,作用;函數"
955,future,(n.6)未來
956,gain,(n.4)獲得;增加;獲利;收益
957,garage,(n.6)車庫
958,garbage,(n.7)垃圾
959,gardener,(n.8)園丁;花匠
960,gate,(n.4)柵門;登機門
961,general,(n.7)將軍
962,gentleman,(n.9)紳士
963,geography,(n.9)地理
964,giant,(n.5)巨人
965,giraffe,(n.7)長頸鹿
966,glove,(n.5)手套
967,glue,(n.4)膠;膠水
968,goal,(n.4)目標;球門
969,goat,(n.4)山羊
970,golf,(n.4)高爾夫球
971,government,(n.10)政府
972,grade,(n.5)年級;分數
973,grape,(n.5)葡萄
974,growth,(n.6)成長;發育;增大
975,guard,(n.5)警衛
976,guava,(n.5)番石榴
977,guitar,(n.6)吉他
978,guy,(n.3)傢伙;人
979,habit,(n.5)習慣
980,hall,(n.4)大廳;講堂
981,hamburger,(n.9)漢堡
982,hammer,(n.6)鎚
983,handkerchief,(n.12)手帕
984,handle,(n.6)把手
985,hanger,(n.6)衣架
986,heater,(n.6)暖氣機
987,height,(n.6)高度
988,hen,(n.3)母雞
989,hero,(n.4)英雄
990,heroine,"(n.7)女英雄,女傑"
991,highway,(n.7)公路;幹道
992,hip,(n.3)臀部
993,hippo,(n.5)河馬
994,hippopotamus,(n.12)河馬
995,hire,"(n.4)租用,雇用"
996,hobby,(n.5)嗜好
997,holder,(n.6)持有者;支托物
998,honey,(n.5)蜂蜜;心愛的人
999,hop,(n.3)單足跳;跳躍;麻藥(尤指鴉片)
1000,hospital,(n.8)醫院
1001,host,(n.4)主人
1002,hostess,(n.7)女主人
1003,hotel,(n.5)旅館
1004,hum,(n.3)嗡嗡聲
1005,humor,(n.5)幽默
1006,hunger,(n.6)饑餓
1007,hunt,(n.4)打獵;搜尋
1008,hunter,(n.6)獵人
1009,hurry,(n.5)匆忙
1010,icebox,(n.6)冷藏庫;冰箱
1011,ill,(n.3)不幸;禍害
1012,importance,(n.10)重要性
1013,improvement,"(n.11)改進,改善"
1014,income,(n.6)收入
1015,increase,(n.8)增加;增強
1016,independence,(n.12)獨立;自主;自立
1017,industry,(n.8)企業;行業
1018,influence,(n.9)影響
1019,ink,(n.3)墨水
1020,insect,(n.6)昆蟲
1021,instance,(n.8)例子
1022,instant,(n.7)瞬間
1023,instrument,(n.10)儀器
1024,interview,(n.9)面談;採訪
1025,invitation,(n.10)邀請
1026,island,(n.6)島嶼
1027,item,(n.4)項目;品目
1028,jacket,(n.6)夾克;外套
1029,jam,(n.3)果醬;擁塞
1030,jazz,(n.4)爵士樂
1031,jeans,(n.5)牛仔褲
1032,jeep,(n.4)吉普車
1033,jog,(n.3)輕推;輕撞;慢跑;緩行;暗示
1034,joint,"(n.5)接頭,接縫;關節"
1035,judge,(n.5)法官
1036,judgement,(n.9)審判; 裁判;評價
1037,judgment,(n.8)審判;裁判;判斷力
1038,ketchup,(n.7)番茄醬
1039,kindergarten,(n.12)幼稚園
1040,kingdom,(n.7)王國
1041,knock,"(n.5)敲;擊,打;指摘,挑剔"
1042,knowledge,(n.9)學問;知識
1043,koala,(n.5)澳洲產無尾熊
1044,ladybird,(n.8)瓢蟲
1045,ladybug,(n.7)瓢蟲
1046,lane,"(n.4)巷,弄;車道"
1047,language,(n.8)語言
1048,lantern,(n.7)燈籠
1049,lap,"(n.3)膝部;(衣,裙等的)下襬"
1050,lawyer,(n.6)律師
1051,leadership,(n.10)領導才能
1052,lemon,(n.5)檸檬
1053,lemonade,(n.8)檸檬水
1054,length,"(n.6)(距離,尺寸的)長度"
1055,leopard,(n.7)豹;美洲豹
1056,lettuce,(n.7)類似萵苣的生菜
1057,library,(n.7)圖書館
1058,lick,"(n.4)舔,舐;少量"
1059,lid,(n.3)蓋子
1060,lightning,(n.9)閃電
1061,limit,(n.5)限度
1062,link,(n.4)環節
1063,liquid,(n.6)液體
1064,listener,(n.8)傾聽者
1065,loaf,(n.4)一條(麵包)
1066,local,(n.5)當地居民
1067,lock,(n.4)鎖
1068,log,(n.3)原木;木料;工作記錄簿
1069,loser,(n.5)輸家
1070,loss,(n.4)損失
1071,lover,(n.5)情人
1072,luck,(n.4)好運;幸運
1073,magazine,(n.8)雜誌
1074,magic,(n.5)魔術
1075,magician,(n.8)魔術師
1076,main,(n.4)總管道;主要部分;要點
1077,male,(n.4)雄性動物
1078,Mandarin,(n.8)中國的官話(北京話)
1079,mango,(n.5)芒果
1080,manner,(n.6)舉止;態度
1081,mark,(n.4)記號
1082,marriage,"(n.8)結婚,婚姻"
1083,mask,(n.4)面具
1084,mass,(n.4)團;塊
1085,mat,(n.3)蓆子;墊子
1086,match,"(n.5)比賽,競賽;對手;相配者;火柴"
1087,mate,"(n.4)同伴,伙伴"
1088,meal,(n.4)餐
1089,meaning,(n.7)意義
1090,means,"(n.5)手段,方法;工具;收入"
1091,measurement,(n.11)測量法;測定;尺寸
1092,medicine,(n.8)藥
1093,meeting,(n.7)集會
1094,melody,(n.6)旋律;主調
1095,melon,"(n.5)瓜,甜瓜"
1096,member,(n.6)會員
1097,memory,(n.6)記憶
1098,menu,(n.4)菜單
1099,message,(n.7)消息;音信
1100,metal,(n.5)金屬
1101,meter,(n.5)公尺;計量器
1102,method,(n.6)方法
1103,metro,(n.5)地下鐵道
1104,military,(n.8)軍隊
1105,million,(n.7)百萬
1106,mine,(n.4)我的東西;礦;源泉;地雷;坑道
1107,minus,(n.5)負號
1108,mirror,(n.6)鏡子
1109,mix,"(n.3)混和,攪和;結合"
1110,model,(n.5)模型;模特兒
1111,monster,(n.7)怪物
1112,mosquito,(n.8)蚊子
1113,moth,"(n.4)蛾;蠹,蛀蟲"
1114,motion,(n.6)移動
1115,motorcycle,(n.10)機車
1116,mule,(n.4)騾;固執的人
1117,museum,(n.6)博物館
1118,musician,(n.8)音樂家
1119,nail,(n.4)釘子;指甲
1120,napkin,(n.6)餐巾
1121,necklace,(n.8)項鍊
1122,needle,(n.6)針
1123,negative,(n.8)否定語;負數;陰電;底片
1124,neighbor,(n.8)鄰居
1125,nephew,(n.6)侄子;外甥
1126,nest,(n.4)巢
1127,net,(n.3)網子
1128,niece,(n.5)侄女;外甥女
1129,nobody,(n.6)無名小子
1130,nod,(n.3)點頭
1131,noodle,(n.6)麵
1132,notebook,(n.8)筆記本
1133,novel,(n.5)小說
1134,nut,(n.3)核果
1135,object,(n.6)物件
1136,offer,"(n.5)提供,提議;出價;報價"
1137,official,"(n.8)官員,公務員"
1138,onion,(n.5)洋蔥
1139,opinion,(n.7)意見
1140,organ,(n.5)器官
1141,organization,(n.12)組織
1142,oven,(n.4)烤箱
1143,overpass,(n.8)天橋
1144,owl,(n.3)貓頭鷹
1145,owner,(n.5)物主
1146,ox,(n.2)公牛
1147,pack,(n.4)一小包
1148,package,(n.7)包裹
1149,pain,(n.4)疼痛;痛苦
1150,painter,(n.7)油漆匠;畫家
1151,painting,"(n.8)油畫,水彩畫"
1152,pajamas,(n.7)睡衣
1153,palm,"(n.4)手掌,手心"
1154,pan,(n.3)平鍋
1155,panda,(n.5)貓熊
1156,papaya,(n.6)木瓜
1157,pardon,"(n.6)原諒,饒恕,寬恕;赦免"
1158,parrot,(n.6)鸚鵡
1159,partner,(n.7)夥伴
1160,passenger,(n.9)乘客
1161,paste,(n.5)漿糊
1162,pat,"(n.3)輕拍,輕打"
1163,path,(n.4)小徑;路線
1164,patient,(n.7)病人
1165,pattern,(n.7)圖案;模式
1166,peace,(n.5)和平
1167,peach,(n.5)桃子
1168,peanut,(n.6)花生;花生果;花生米
1169,pear,(n.4)梨子
1170,penguin,(n.7)企鵝
1171,pepper,(n.6)胡椒;辣椒
1172,perfect,(n.7)完成式
1173,period,(n.6)一段時間;一堂課
1174,phone,(n.5)電話
1175,photo,(n.5)相片
1176,photograph,(n.10)照片
1177,photographer,"(n.12)攝影師,照相師"
1178,phrase,"(n.6)片語,詞組"
1179,pick,"(n.4)精華,最好的部分;收穫(量)"
1180,picnic,(n.6)野餐
1181,pigeon,(n.6)鴿子
1182,pile,(n.4)一堆
1183,pillow,(n.6)枕頭
1184,pin,(n.3)大頭針;胸針
1185,pineapple,(n.9)鳳梨
1186,ping-pong,"(n.9)乒乓球,桌球"
1187,pink,(n.4)粉紅色
1188,pipe,(n.4)管子
1189,pitch,(n.5)投;投球;音高
1190,pizza,(n.5)披薩
1191,plain,(n.5)平原
1192,planet,(n.6)行星
1193,plate,(n.5)盤;碟
1194,platform,(n.8)月台;平台
1195,pleasure,(n.8)愉快
1196,plus,(n.4)正號
1197,poem,(n.4)詩
1198,poet,(n.4)詩人
1199,poison,(n.6)毒物
1200,policy,(n.6)政策;策略
1201,population,(n.10)人口
1202,pork,(n.4)豬肉
1203,port,(n.4)港
1204,pose,(n.4)姿勢;裝腔作勢
1205,positive,(n.8)正面;正數;正片;(電池的)陽極
1206,possibility,(n.11)可能性
1207,post,(n.4)郵件;柱;樁;崗位;站;交易所
1208,postcard,(n.8)明信片
1209,pot,(n.3)罐;鍋
1210,potato,(n.6)馬鈴薯
1211,pound,(n.5)磅
1212,praise,"(n.6)讚揚,稱讚"
1213,presence,"(n.8)出席,在場"
1214,present,(n.7)禮物
1215,president,(n.9)校長;總統
1216,press,(n.5)新聞輿論
1217,pride,"(n.5)自豪,得意"
1218,prince,(n.6)王子
1219,princess,(n.8)公主
1220,principal,(n.9)(中小學)校長
1221,principle,(n.9)主義;真諦
1222,printer,(n.7)印表機;印刷業者
1223,prison,(n.6)監獄
1224,prisoner,(n.8)囚犯;俘虜
1225,prize,(n.5)獎品
1226,produce,(n.7)農產品
1227,producer,"(n.8)生產者,製造者製片人"
1228,progress,(n.8)進步
1229,project,(n.7)計畫
1230,promise,"(n.7)承諾,諾言;希望,前途"
1231,pudding,(n.7)布丁
1232,pump,(n.4)唧筒;打氣機;抽水機
1233,pumpkin,(n.7)南瓜
1234,punishment,(n.10)處罰;懲罰
1235,pupil,(n.5)學生
1236,puppet,(n.6)木偶;傀儡
1237,puppy,(n.5)小狗
1238,purse,(n.5)錢包
1239,puzzle,(n.6)謎
1240,quality,(n.7)品質
1241,quantity,(n.8)量
1242,quarter,(n.7)?;美金25分;15分鐘
1243,quiz,(n.4)小考
1244,rabbit,(n.6)兔子
1245,range,(n.5)範圍;等級;多爐爐灶
1246,reality,(n.7)現實;真實
1247,record,(n.6)記錄;唱片
1248,rectangle,(n.9)長方形
1249,refrigerator,(n.12)電冰箱
1250,regard,(n.6)事項;問候
1251,region,"(n.6)地區,地帶"
1252,regular,(n.7)正規兵;老客戶;長工;普通尺寸
1253,relation,"(n.8)關係,關聯"
1254,relationship,"(n.12)關係,關聯;人際關係"
1255,repeat,(n.6)重複;重播;複寫;副本;
1256,reply,(n.5)答覆
1257,reporter,(n.8)記者
1258,requirement,(n.11)需要;必需品
1259,respect,(n.7)尊敬
1260,restaurant,(n.10)餐廳
1261,restroom,(n.8)廁所
1262,restroom,(n.8)廁所
1263,result,(n.6)結果
1264,review,(n.6)復習
1265,riches,"(n.6)財富,財產;富有,豐饒"
1266,roach,(n.5)蟑螂
1267,role,(n.4)角色
1268,roll,(n.4)滾動;(一)捲;捲餅;隆隆聲;名單
1269,ruler,(n.5)尺;統治者
1270,runner,(n.6)賽跑者;逃亡者
1271,rush,(n.4)急速行動;(交通等的)繁忙;搶購
1272,safety,(n.6)安全
1273,sailor,(n.6)水手
1274,salad,(n.5)沙拉
1275,sample,(n.6)樣品
1276,sandwich,(n.8)三明治
1277,sauce,"(n.5)調味醬,醬汁"
1278,science,(n.7)科學
1279,scientist,(n.9)科學家
1280,scissors,(n.8)剪刀
1281,score,(n.5)得分; 二十; 刻痕; 樂譜
1282,screen,(n.6)屏;銀幕
1283,search,"(n.6)搜查,搜尋;檢查;探索,調查"
1284,secret,(n.6)秘密
1285,secretary,(n.9)秘書
1286,section,(n.7)節;斷面
1287,selection,"(n.9)選擇;選拔;選集,文選"
1288,semester,(n.8)學期
1289,servant,(n.7)雇工
1290,settlement,(n.10)解決;清算;定居
1291,share,(n.5)股份;市場佔有率;分攤;貢獻
1292,shelf,(n.5)架子
1293,shell,"(n.5)殼,果殼;貝殼"
1294,shock,(n.5)震驚
1295,shoot,"(n.5)幼芽,幼枝;狩獵(隊);射擊;拍攝"
1296,shorts,(n.6)短褲
1297,shower,(n.6)陣雨;淋浴
1298,shrimp,(n.6)蝦子
1299,sidewalk,(n.8)路邊行人道
1300,sign,(n.4)記號
1301,silence,(n.7)寂靜
1302,silk,"(n.4)蠶絲,絲;絲織物(品),綢布"
1303,single,(n.6)單的;一壘安打
1304,sink,(n.4)洗物槽
1305,skirt,(n.5)裙子
1306,slide,(n.5)滑梯;土崩
1307,slip,(n.4)滑跤
1308,slipper,(n.7)拖鞋
1309,snack,(n.5)點心
1310,snail,(n.5)蝸牛
1311,soccer,(n.6)足球
1312,society,(n.7)社會
1313,sock,(n.4)短襪
1314,soldier,(n.7)軍人
1315,solution,(n.8)解答;溶劑
1316,somebody,(n.8)某人;有名氣的人
1317,sort,(n.4)類型;排序
1318,source,(n.6)源頭
1319,soy,(n.3)醬油;大豆
1320,soybean,(n.7)大豆
1321,speaker,(n.7)演講者;揚聲器
1322,speed,(n.5)速度
1323,spelling,(n.8)拼字;拼寫;拼法
1324,spider,(n.6)蜘蛛
1325,spinach,(n.7)菠菜
1326,spirit,(n.6)精神
1327,spot,(n.4)斑點;場所
1328,spread,(n.6)蔓延;普及;價格差異
1329,spring,(n.6)春天;泉
1330,square,(n.6)正方形
1331,squirrel,(n.8)松鼠
1332,stage,(n.5)舞臺;(進展的)階段
1333,stamp,(n.5)郵票;印章
1334,standard,(n.8)標準
1335,steak,(n.5)牛排
1336,steam,(n.5)蒸氣
1337,steel,"(n.5)鋼,鋼鐵"
1338,stick,(n.5)棍;棒;杖;枝條
1339,storm,(n.5)暴風雨
1340,stove,(n.5)爐灶
1341,straight,"(n.8)直,挺直;(紙牌)五張順牌"
1342,stranger,(n.8)陌生人
1343,straw,(n.5)稻草;吸管
1344,strawberry,(n.10)草莓
1345,stream,(n.6)溪流
1346,stress,(n.6)壓力
1347,stretch,(n.7)伸直;伸出;伸長
1348,strike,(n.6)攻擊;罷工
1349,string,(n.6)線;細繩;帶子
1350,struggle,(n.8)使勁;掙扎
1351,subject,(n.7)主題;學科
1352,subway,(n.6)地鐵
1353,success,(n.7)成功
1354,sudden,(n.6)突然發生的事
1355,suit,(n.4)一套衣服;訴訟
1356,supermarket,(n.11)超級市場
1357,supply,(n.6)生活用品;補給品
1358,support,(n.7)支持
1359,surface,(n.7)表面
1360,swallow,(n.7)吞嚥;燕子
1361,swan,(n.4)天鵝
1362,sweater,(n.7)毛衣
1363,sweep,(n.5)掃除
1364,swing,(n.5)鞦韆;搖擺音樂
1365,symbol,(n.6)符號;象徵
1366,table tennis,(n.12)乒乓球
1367,talent,(n.6)天才
1368,tangerine,(n.9)橘子
1369,tank,(n.4)槽;坦克
1370,tape,(n.4)錄音帶;錄影帶;膠帶
1371,target,(n.6)目標
1372,task,(n.4)任務;工作
1373,team,(n.4)隊
1374,tear,(n.4)眼淚
1375,teen,(n.4)青少年
1376,teenager,(n.8)十幾歲孩子
1377,telephone,(n.9)電話
1378,television,(n.10)電視
1379,temple,(n.6)廟宇;神殿
1380,tennis,(n.6)網球
1381,tent,(n.4)帳篷
1382,term,(n.4)術語;學期
1383,test,(n.4)測驗;考試
1384,textbook,(n.8)教科書
1385,theater,(n.7)戲院;劇院
1386,thief,(n.5)小偷
1387,throat,(n.6)喉嚨
1388,thumb,(n.5)拇指
1389,thunder,(n.7)雷
1390,tip,(n.3)尖端;小費
1391,title,(n.5)標題;頭銜
1392,toast,(n.5)烤麵包片
1393,toe,(n.3)腳趾
1394,tofu,(n.4)豆腐
1395,toilet,(n.6)馬桶
1396,tomato,(n.6)番茄
1397,tongue,(n.6)舌頭
1398,tooth,(n.5)牙齒
1399,topic,(n.5)論題;話題
1400,tour,(n.4)旅行
1401,towel,(n.5)毛巾
1402,tower,(n.5)塔
1403,track,(n.5)行蹤;軌道
1404,trade,(n.5)貿易
1405,tradition,(n.9)傳統
1406,traffic,(n.7)交通
1407,trap,(n.4)陷阱;圈套
1408,travel,(n.6)旅行
1409,treasure,(n.8)財寶
1410,treat,(n.5)款待
1411,treatment,(n.9)對待;待遇;治療法
1412,trial,(n.5)審判
1413,triangle,(n.8)三角形
1414,trick,(n.5)詭計;戲法;惡作劇
1415,trousers,(n.8)長褲
1416,truck,(n.5)卡車
1417,trumpet,(n.7)小喇叭
1418,trust,"(n.5)信任,信賴;託管,信託"
1419,truth,(n.5)事實;真相
1420,tube,(n.4)管子
1421,tunnel,(n.6)隧道
1422,turkey,(n.6)火雞
1423,turtle,(n.6)烏龜
1424,type,(n.4)類型
1425,typhoon,(n.7)颱風
1426,umbrella,(n.8)雨傘
1427,underground,(n.11)地面下層;地下組織
1428,underwear,(n.9)內衣
1429,uniform,(n.7)制服
1430,user,(n.4)使用者
1431,vacation,(n.8)假期
1432,valley,(n.6)山谷
1433,value,(n.5)價值
1434,victory,(n.7)勝利
1435,video,(n.5)錄影機;錄影帶
1436,village,(n.7)村落
1437,violin,(n.6)小提琴
1438,visitor,(n.7)訪客
1439,vocabulary,(n.10)字彙
1440,volleyball,(n.10)排球
1441,vote,"(n.4)選舉,投票,表決"
1442,voter,(n.5)選舉人;投票人
1443,waist,(n.5)腰
1444,waiter,(n.6)男服務生
1445,waitress,(n.8)女服務生
1446,wallet,(n.6)皮夾
1447,waterfall,(n.9)瀑布
1448,watermelon,(n.10)西瓜
1449,wave,(n.4)波浪
1450,weapon,(n.6)武器
1451,weekday,(n.7)工作日
1452,western,(n.7)西部地區的人
1453,whale,(n.5)鯨魚
1454,wheel,(n.5)輪子
1455,whisper,"(n.7)傳聞,流言"
1456,width,(n.5)寬度
1457,wild,"(n.4)荒野,荒地;未開發的地方"
1458,wing,(n.4)翅膀
1459,winner,(n.6)贏家
1460,wire,(n.4)金屬線
1461,wolf,(n.4)狼
1462,wonder,(n.6)驚奇;奇觀
1463,wool,(n.4)羊毛;毛織品
1464,worth,(n.5)價值
1465,wound,(n.5)傷口
1466,yard,(n.4)庭院;碼(3英呎)
1467,youth,(n.5)青少年;青少年時代
1468,zebra,(n.5)斑馬
