編號,英文,中文
674,ballet,(n.6)芭蕾舞
675,bankrupt,(n.8)破產者;赤貧者
676,bargain,(n.7)交易;廉價
677,barrier,(n.7)障礙物;路障
678,basin,(n.5)臉盆;盆地
679,battery,(n.7)電池
680,beak,(n.4)鳥嘴
681,beam,(n.4)橫樑;光束
682,behavior,(n.8)行為
683,biography,(n.9)傳記
684,biology,(n.7)生物學
685,blade,(n.5)刀片;葉片;葉片狀物
686,blend,"(n.5)混合,混雜;交融;混合物"
687,blessing,(n.8)祈神賜福;祝福
688,blink,(n.5)眨眼睛;一瞬間
689,bloom,(n.5)開花
690,blossom,(n.7)花;開花
691,blush,(n.5)臉紅
692,boast,(n.5)吹牛;大話
693,bond,(n.4)結合力;束縛
694,bounce,"(n.6)彈,反彈"
695,bra,(n.3)奶罩
696,bracelet,(n.8)手鐲;臂鐲
697,brassiere,(n.9)胸罩
698,breed,(n.5)品種
699,bridegroom,(n.10)新郎
700,bulletin,(n.8)公報;公告
701,cabinet,"(n.7)櫥,櫃;內閣"
702,calculation,"(n.11)計算;估計,推測;盤算"
703,calculator,(n.10)計算機
704,calorie,(n.7)卡路里
705,campaign,"(n.8)運動,活動"
706,candidate,(n.9)候選人;候補者
707,capacity,"(n.8)容量,容積"
708,cape,"(n.4)岬,海角"
709,capitalism,(n.10)資本主義
710,capitalist,(n.10)資本主義者
711,career,(n.6)職業;生涯;歷程
712,cargo,(n.5)(船、飛機、車輛裝載的)貨物
713,carrier,(n.7)運送人;從事運輸業公司;帶菌者
714,catalog,(n.7)目錄
715,catalogue,"(n.9)目錄;大學概況一覽;登記,記載"
716,CD,(n.2)激光唱片
717,cease,(n.5)停息
718,celebration,(n.11)慶祝
719,cement,(n.6)水泥
720,chamber,"(n.7)室,房間;議院"
721,championship,(n.12)冠軍的地位
722,characteristic,"(n.14)特性,特徵"
723,charity,(n.7)施捨;善舉
724,chemistry,(n.9)化學
725,chirp,(n.5)啁啾聲;唧唧聲
726,chore,(n.5)家庭雜務
727,chorus,(n.6)合唱隊
728,cigar,(n.5)雪茄煙
729,cinema,(n.6)電影院;電影;電影業
730,circulation,(n.11)發行量
731,circumstance,(n.12)境況;境遇
732,civilian,"(n.8)平民,百姓"
733,civilization,(n.12)文明
734,clash,"(n.5)碰撞聲,鏗鏘聲"
735,classification,(n.14)分類;分級
736,cliff,"(n.5)懸崖,峭壁"
737,climax,"(n.6)頂點,最高點"
738,code,(n.4)法規;代碼;電碼
739,collapse,(n.8)倒塌
740,combination,(n.11)組合
741,comedy,(n.6)喜劇
742,comic,(n.5)漫畫
743,commander,"(n.9)指揮官,司令官"
744,comment,(n.7)評論
745,commerce,"(n.8)商業,貿易,交易"
746,communication,(n.13)交往;通信
747,community,(n.9)社區
748,compact disk,(n.12)光碟
749,companion,"(n.9)同伴,伴侶"
750,competition,"(n.11)競爭,角逐"
751,competitor,(n.10)競爭者;對手
752,composer,(n.8)作曲家
753,composition,(n.11)寫作;作曲;作品;作文
754,concentration,(n.13)專心;濃縮
755,concept,"(n.7)概念,觀念"
756,concrete,(n.8)混凝土
757,conductor,(n.9)指揮
758,conference,"(n.10)(正式)會議;討論會,協商會"
759,confidence,"(n.10)自信,信心,把握"
760,confusion,(n.9)困惑;慌亂
761,congress,(n.8)立法機關
762,conjunction,(n.11)連接詞;結合;關聯
763,conscience,(n.10)良心;道義心
764,consequence,"(n.11)結果,後果"
765,conservative,"(n.12)保守者,守舊者"
766,consonant,(n.9)子音
767,constitution,"(n.12)憲法;章程,法規"
768,construction,"(n.12)建造,建設"
769,consultant,(n.10)顧問
770,consumer,(n.8)消費者;消耗者
771,container,(n.9)容器
772,content,"(n.7)內容,要旨"
773,contentment,(n.11)知足;滿意
774,contest,"(n.7)爭奪,競爭"
775,context,(n.7)上下文;文章脈絡
776,contrary,(n.8)相反;反面;對立的一方
777,contrast,"(n.8)對比,對照"
778,contribution,(n.12)貢獻
779,convenience,(n.11)方便;合宜
780,convention,"(n.10)會議,大會"
781,cooperation,(n.11)合作;協力
782,cooperative,(n.11)合作社;合作商店
783,copper,(n.6)銅
784,cord,"(n.4)細繩,粗線,索"
785,cork,(n.4)軟木;軟木塞
786,costume,"(n.7)服裝,裝束"
787,cottage,(n.7)小屋
788,council,(n.7)會議
789,counter,(n.7)櫃臺
790,courtesy,(n.8)禮貌
791,crack,(n.5)裂縫;爆裂聲
792,craft,"(n.5)工藝,手藝"
793,creation,(n.8)創造;創作;創立
794,creativity,(n.10)創造力
795,cripple,(n.7)跛子;殘廢的人
796,critic,"(n.6)批評家,評論家"
797,criticism,(n.9)批評;評論
798,cruelty,"(n.7)殘酷,殘忍"
799,crush,"(n.5)壓碎,毀壞; 迷戀;迷戀的對象"
800,cube,(n.4)立方體;立方
801,cucumber,"(n.8)黃瓜,胡瓜"
802,cue,"(n.3)暗示,信號"
803,cunning,"(n.7)狡猾,奸詐;靈巧,熟練"
804,curiosity,(n.9)好奇心
805,curl,"(n.4)捲毛,捲髮"
806,curse,(n.5)咒語;詛咒
807,curve,(n.5)曲線
808,cushion,(n.7)墊子;坐墊
809,damn,(n.4)詛咒
810,damp,"(n.4)濕氣,潮濕"
811,deadline,(n.8)最後限期
812,decoration,"(n.10)裝飾,裝潢"
813,decrease,"(n.8)減少,減小;減少額,減小量"
814,defeat,"(n.6)失敗,戰敗,挫折"
815,defense,"(n.7)防禦,保衛,防護"
816,delight,"(n.7)欣喜,愉快"
817,demand,"(n.6)要求,請求"
818,demonstration,(n.13)實地示範
819,departure,"(n.9)離開;出發,起程"
820,dependent,(n.9)受撫養者
821,depression,"(n.10)沮喪,意氣消沈"
822,destruction,(n.11)破壞;毀滅;消滅
823,detective,(n.9)偵探;私家偵探
824,determination,(n.13)堅定;果斷
825,device,"(n.6)儀器,裝置"
826,diaper,(n.6)尿布
827,digest,(n.6)消化
828,digestion,"(n.9)消化;(知識等的)領悟,吸收"
829,dignity,(n.7)尊嚴
830,diligence,(n.9)勤勉;勤奮
831,diploma,(n.7)畢業文憑
832,diplomat,(n.8)外交官
833,disadvantage,(n.12)不利條件
834,disaster,"(n.8)災害,災難,不幸"
835,discipline,"(n.10)紀律,風紀;教養"
836,discouragement,"(n.14)沮喪,氣餒,洩氣;勸阻"
837,disguise,"(n.8)假扮,偽裝"
838,disgust,"(n.7)厭惡,憎惡"
839,disorder,"(n.8)混亂,無秩序; 不適,小病"
840,dispute,(n.7)爭論;爭執;爭端
841,distribution,(n.12)分發;分配
842,district,"(n.8)地區,區域,地帶"
843,divorce,(n.7)離婚
844,doctor,(n.6)醫生
845,dorm,(n.4)宿舍
846,doze,"(n.4)瞌睡,假寐"
847,draft,(n.5)草稿;徵兵;通風
848,dread,"(n.5)畏懼,恐怖"
849,drift,(n.5)漂流;漂移
850,drill,"(n.5)鑽,鑽頭;鑽床"
851,dye,"(n.3)染料,染色"
852,dynasty,(n.7)王朝;朝代
853,earnest,"(n.7)認真,誠摯"
854,earphone,(n.8)耳機
855,economics,(n.9)經濟學
856,economist,(n.9)經濟學者
857,economy,"(n.7)節約,節省"
858,efficiency,(n.10)效率;效能
859,elastic,"(n.7)橡皮帶,鬆緊帶;橡皮圈"
860,electrician,(n.11)電工;電氣技師
861,electronics,(n.11)電子學
862,email,(n.5)electronic mail
863,e-mail,(n.6)電子郵件
864,embarrassment,(n.13)窘;難堪;使人為難的人(或事物)
865,embassy,(n.7)大使館
866,emphasis,"(n.8)強調,重視,重點"
867,empire,(n.6)帝國
868,encounter,"(n.9)遭遇,衝突"
869,enforcement,(n.11)執行;強制
870,engineering,(n.11)工程;工程學
871,enlargement,(n.11)放大
872,entertainment,"(n.13)招待,款待; 演藝界"
873,enthusiasm,"(n.10)熱心,熱情"
874,equality,(n.8)相等;平等
875,equipment,"(n.9)配備,裝備"
876,era,(n.3)時代;年代
877,errand,"(n.6)差事,差使"
878,escalator,(n.9)電扶梯
879,essay,(n.5)論說文;散文
880,essential,"(n.9)要素,要點;本質,實質"
881,establishment,(n.13)建立;創立;建立的機構
882,estimate,(n.8)估計;估價
883,evaluation,(n.10)評估;估價
884,eve,(n.3)前夕
885,evidence,(n.8)證據;證詞;證人;物證
886,examinee,(n.8)應試者;受檢查者
887,examiner,(n.8)主考人;檢查人;審查員
888,exception,(n.9)例外
889,exhaust,(n.7)排出;排氣
890,exhibit,"(n.7)展示品,陳列品"
891,expansion,(n.9)擴展;擴張
892,explanation,"(n.11)說明,解釋"
893,explosion,(n.9)爆發;爆炸
894,explosive,(n.9)爆炸物;炸藥
895,exposure,(n.8)暴露;暴曬
896,extent,(n.6)程度;限度;範圍
897,facility,"(n.8)能力;技能;設備, 設施; 工具;(供特定用途的)場所"
898,fame,"(n.4)聲譽,名望"
899,fantasy,(n.7)空想;幻想
900,farewell,(n.8)告別;告別辭
901,feast,"(n.5)盛宴,筵席"
902,ferry,(n.5)渡輪
903,fetch,(n.5)活人的魂;鬼
904,fiction,(n.7)小說
905,finance,(n.7)財政;金融
906,firecracker,(n.11)爆竹;鞭炮
907,fireplace,(n.9)壁爐
908,flunk,(n.5)失敗;不及格
909,flush,(n.5)紅暈
910,foam,(n.4)泡沫
911,forecast,(n.8)預測
912,formation,"(n.9)形成;構成物; 形態, 結構"
913,formula,"(n.7)配方,處方;公式"
914,fort,"(n.4)堡壘,要塞"
915,fossil,(n.6)化石;守舊的人(或事物)
916,foundation,"(n.10)建立,創辦;基礎;基金會"
917,founder,(n.7)創立者;奠基者
918,fragrance,(n.9)芬芳;香味
919,frame,(n.5)骨架;結構
920,freeway,(n.7)高速公路
921,frequency,"(n.9)頻率,次數"
922,freshman,"(n.8)一年級生,新生"
923,frost,(n.5)霜
924,frown,(n.5)蹙額;不悅之色
925,frustration,(n.11)失望;挫折
926,fuel,(n.4)燃料
927,fulfillment,"(n.11)完成,履行;實現;成就(感)"
928,fundamental,(n.11)基本原則(或原理);綱要
929,funeral,"(n.7)喪葬,葬儀"
930,gallery,"(n.7)畫廊,美術館"
931,gangster,"(n.8)歹徒,匪盜,流氓"
932,gaze,"(n.4)凝視,注視"
933,gear,(n.4)齒輪;工具;設備
934,gene,"(n.4)基因,遺傳因子"
935,generation,(n.10)世代;產生
936,generosity,(n.10)寬宏大量;慷慨
937,genius,(n.6)天才
938,germ,(n.4)微生物;細菌;病菌
939,giggle,(n.6)咯咯地笑;傻笑
940,ginger,"(n.6)生薑,薑"
941,glide,"(n.5)滑翔,下滑"
942,glimpse,(n.7)瞥見;一瞥
943,globe,(n.5)地球儀;地球
944,goods,(n.5)商品;貨物
945,grace,(n.5)優雅;(票據等到期後的)寬限
946,graduation,(n.10)畢業典禮
947,grammar,(n.7)文法
948,grapefruit,(n.10)葡萄柚
949,gratitude,"(n.9)感激之情,感恩,感謝"
950,grave,(n.5)墓穴
951,greeting,"(n.8)問候,迎接,招呼;賀詞;問候語"
952,grief,"(n.5)悲痛,悲傷"
953,grind,(n.5)研磨
954,groom,(n.5)馬伕;新郎
955,guarantee,(n.9)保證;保證書
956,guilt,(n.5)有罪;犯罪;過失
957,gulf,(n.4)海灣
958,gull,"(n.4)鷗,海鷗; 易受騙的人"
959,halt,"(n.4)暫停,停止;終止"
960,handwriting,(n.11)書寫;手寫
961,hardship,"(n.8)艱難,困苦"
962,hardware,(n.8)金屬器件;硬體
963,harmonica,(n.9)口琴
964,harmony,(n.7)和諧;協調
965,haste,(n.5)急忙;慌忙;性急
966,hatred,"(n.6)憎恨,增惡;敵意"
967,headphone,(n.9)頭戴式耳機
968,helicopter,(n.10)直昇機
969,herd,(n.4)畜群;牧群
970,hesitation,"(n.10)躊躇,猶豫"
971,homeland,(n.8)祖國;家鄉
972,honeymoon,(n.9)蜜月
973,hook,"(n.4)鉤,掛鉤"
974,horizon,(n.7)地平線
975,hose,(n.4)軟管;長統襪;短統襪
976,hostel,(n.6)旅舍
977,household,"(n.9)一家人;家眷;家庭,戶"
978,housewife,(n.9)家庭主婦
979,housework,(n.9)家務
980,humanity,(n.8)人性;人道;慈愛
981,humidity,"(n.8)濕氣,濕度"
982,hurricane,"(n.9)颶風,暴風雨"
983,hydrogen,(n.8)氫
984,iceberg,(n.7)浮在海洋上的巨大冰塊
985,identification,(n.14)認出;識別
986,idiom,(n.5)成語
987,idol,(n.4)偶像
988,illustration,"(n.12)說明,圖解"
989,imitation,"(n.9)模仿,模擬;仿造;偽造"
990,immigrant,"(n.9)移民,僑民"
991,immigration,(n.11)移居
992,impact,"(n.6)衝擊,撞擊;影響"
993,impression,(n.10)印象
994,incident,(n.8)事件;事變
995,indication,(n.10)指示;指點
996,infant,(n.6)嬰兒
997,infection,(n.9)傳染;侵染
998,inflation,(n.9)通貨膨脹
999,information,(n.11)資訊
1000,ingredient,"(n.10)要素,因素"
1001,initial,(n.7)(字的)起首字母
1002,innocence,(n.9)天真無邪
1003,input,(n.5)輸入
1004,insert,(n.6)插入物;夾在報刊中的散頁廣告
1005,inspection,(n.10)檢查;檢閱;視察
1006,inspiration,(n.11)靈感
1007,instinct,(n.8)本能;天性;直覺
1008,instructor,(n.10)教練;指導者
1009,insult,"(n.6)侮辱,羞辱"
1010,insurance,(n.9)保險;保險契約
1011,intellectual,(n.12)知識分子
1012,intelligence,(n.12)智能;智慧;理解力
1013,intensity,(n.9)強度;極度
1014,intention,(n.9)意圖
1015,interaction,(n.11)互動
1016,intermediate,(n.12)中間事物;調解人
1017,Internet,(n.8)網際網路
1018,interruption,(n.12)中止;干擾
1019,intimate,"(n.8)至交,密友"
1020,intonation,(n.10)語調;抑揚之聲
1021,invasion,"(n.8)入侵,侵略"
1022,invention,"(n.9)發明,創造"
1023,investigation,(n.13)調查
1024,investment,(n.10)投資;投資額
1025,involvement,(n.11)介入
1026,isolation,(n.9)隔離
1027,itch,(n.4)癢
1028,jealousy,(n.8)妒忌;猜忌
1029,junior,(n.6)較年少者;三年級生
1030,knuckle,(n.7)關節;肘;蹄;(鉸鏈的)關節
1031,lab,"(n.3)實驗室,研究室"
1032,labor,"(n.5)勞工;分娩,陣痛"
1033,laboratory,"(n.10)實驗室,研究室"
1034,lag,(n.3)滯後;衰退
1035,landmark,"(n.8)地標,陸標;里程碑"
1036,landscape,"(n.9)風景,景色"
1037,landslide,(n.9)山崩;(選舉中的)壓倒性大勝利
1038,launch,(n.6)(船的)下水;發射
1039,lead,"(n.4)指導;領先地位;線索,鉛筆心"
1040,learning,"(n.8)學習;學問,學識"
1041,lecture,(n.7)授課;冗長的訓話
1042,lecturer,(n.8)講演者
1043,legend,(n.6)傳說;傳奇故事
1044,license,"(n.7)許可,特許"
1045,limitation,"(n.10)極限,限度"
1046,liquor,(n.6)酒;含酒精飲料
1047,literature,(n.10)文學;文學作品
1048,loan,(n.4)貸款
1049,location,(n.8)位置;場所
1050,locker,(n.6)(公共場所的)衣物櫃
1051,logic,(n.5)邏輯;邏輯學
1052,lotion,"(n.6)(化妝等用的)化妝水,塗劑"
1053,loyalty,(n.7)忠誠;忠心
1054,luxury,"(n.6)奢侈品,奢華;享受,樂趣"
1055,ma'am,(n.5)女士
1056,machinery,(n.9)機器;機械
1057,madam,"(n.5)夫人,太太"
1058,makeup,(n.6)構造;性格;化妝;補考;排版
1059,manual,(n.6)手冊
1060,manufacture,"(n.11)製品,產品"
1061,manufacturer,"(n.12)製造業者,廠商"
1062,marathon,(n.8)馬拉松賽跑
1063,margin,(n.6)邊緣;利潤
1064,maturity,(n.8)成熟;完善;(支票等的)到期
1065,maximum,(n.7)最高極限
1066,measure,(n.7)尺寸
1067,mechanic,(n.8)技工
1068,memorial,(n.8)紀念碑
1069,mercy,"(n.5)慈悲,憐憫;仁慈"
1070,merit,"(n.5)長處,優點;法律依據"
1071,messenger,(n.9)送信人
1072,microscope,(n.10)顯微鏡
1073,mineral,(n.7)礦物
1074,minimum,(n.7)最小數;最低限度
1075,minister,(n.8)部長;大臣
1076,ministry,(n.8)(常大寫)(政府的)部
1077,mischief,"(n.8)頑皮,淘氣"
1078,misfortune,(n.10)不幸;惡運
1079,modesty,"(n.7)謙遜,虛心"
1080,monitor,(n.7)監視器
1081,monthly,(n.7)月刊
1082,monument,"(n.8)紀念碑,紀念塔,紀念館"
1083,motivation,(n.10)刺激;推動
1084,mudslide,(n.8)塌方;山崩
1085,murderer,"(n.8)謀殺犯,兇手"
1086,murmur,(n.6)低聲抱怨
1087,mustache,(n.8)髭;小鬍子
1088,nationality,(n.11)國籍
1089,neglect,(n.7)忽略;疏忽;疏漏
1090,nightmare,(n.9)夢魘;惡夢
1091,nonsense,(n.8)胡說;胡鬧
1092,noun,(n.4)名詞
1093,nursery,(n.7)托兒所;苗圃
1094,nylon,(n.5)尼龍
1095,obedience,(n.9)服從;順從
1096,objection,(n.9)反對;異議
1097,objective,"(n.9)目的,目標"
1098,observation,(n.11)觀察;觀測
1099,obstacle,(n.8)障礙(物);妨礙
1100,occupation,"(n.10)工作,職業;佔領;佔用"
1101,offense,"(n.7)進攻,攻擊;冒犯;觸怒"
1102,opera,(n.5)歌劇
1103,operation,(n.9)手術;操作
1104,oral,(n.4)口試
1105,orbit,(n.5)運行軌道
1106,orchestra,(n.9)管弦樂隊
1107,outcome,(n.7)結果;結局
1108,oval,(n.4)卵形(物)
1109,oxygen,(n.6)氧;氧氣
1110,pace,(n.4)步速;速度;進度
1111,panel,(n.5)鑲板;壁板;專門小組
1112,parachute,(n.9)降落傘
1113,paragraph,"(n.9)(文章的)段,節"
1114,participation,(n.13)參加
1115,participle,(n.10)分詞
1116,partnership,(n.11)合夥(或合作)關係
1117,pasta,(n.5)麵糰
1118,pebble,(n.6)小卵石
1119,pedal,(n.5)踏板;腳蹬
1120,peer,"(n.4)同輩,同事"
1121,penalty,(n.7)處罰;刑罰;罰款
1122,percent,(n.7)百分之一
1123,percentage,"(n.10)百分率,百分比"
1124,perfection,(n.10)完美;盡善盡美
1125,perfume,(n.7)香水;香料
1126,persuasion,"(n.10)說服,勸說"
1127,petal,(n.5)花瓣
1128,phenomenon,(n.10)現象
1129,philosopher,(n.11)哲學家
1130,philosophy,(n.10)哲學
1131,photography,"(n.11)照相術,攝影術"
1132,physician,(n.9)醫師
1133,physicist,(n.9)物理學家
1134,physics,(n.7)物理
1135,pianist,(n.7)鋼琴家;鋼琴演奏者
1136,pickpocket,(n.10)扒手
1137,pioneer,(n.7)拓荒者
1138,pirate,(n.6)海盜;劫掠者
1139,plot,(n.4)陰謀;標繪圖
1140,plural,(n.6)複數
1141,polish,"(n.6)磨光,擦亮"
1142,pollution,(n.9)污染
1143,popularity,(n.10)普及;流行;聲望
1144,porter,"(n.6)搬運工人,腳夫"
1145,possession,(n.10)擁有;佔有;所有物
1146,pregnancy,(n.9)懷孕
1147,preposition,(n.11)介系詞;前置詞
1148,presentation,"(n.12)贈送;呈現;介紹,引見"
1149,preservation,(n.12)維護;維持;保存;保藏;防腐
1150,prevention,"(n.10)預防,防止"
1151,prime,"(n.5)最初,初期"
1152,privacy,"(n.7)祕密,私下"
1153,privilege,(n.9)特權;優特
1154,procedure,(n.9)程序;手續;步驟
1155,production,(n.10)製造;生產
1156,profession,(n.10)職業同行
1157,professional,"(n.12)專家,內行"
1158,professor,(n.9)教授
1159,promotion,"(n.9)提升,晉級"
1160,prompt,(n.6)催促;提醒
1161,pronoun,(n.7)代名詞
1162,pronunciation,(n.13)發音;發音法;讀法
1163,prosperity,"(n.10)興旺,繁榮,昌盛,成功"
1164,protein,(n.7)蛋白質
1165,protest,"(n.7)抗議,異議"
1166,proverb,"(n.7)諺語,俗語"
1167,psychologist,(n.12)心理學家
1168,psychology,(n.10)心理學
1169,publication,"(n.11)出版;發表,宣佈"
1170,publicity,(n.9)名聲;宣傳
1171,publisher,(n.9)出版商
1172,pursuit,"(n.7)追蹤,追擊"
1173,quake,(n.5)地震;顫抖;搖晃
1174,quilt,(n.5)被(子);被褥
1175,quotation,(n.9)引用;引證;引文
1176,rage,"(n.4)狂怒,盛怒"
1177,rainfall,"(n.8)降雨,下雨;降雨量"
1178,rebel,(n.5)造反者;反抗者
1179,recall,(n.6)回想;收回
1180,reception,"(n.9)接待,接見;接待處"
1181,recipe,(n.6)食譜
1182,recognition,"(n.11)認出,識別;承認"
1183,recovery,"(n.8)恢復,復甦;復元,痊癒"
1184,recreation,(n.10)消遣;娛樂
1185,reduction,(n.9)減少;削減
1186,reference,(n.9)參考文獻;出處;提及
1187,reflection,(n.10)反射;回響
1188,reform,"(n.6)改革,改良"
1189,refugee,(n.7)難民;流亡者
1190,refusal,(n.7)拒絕
1191,register,"(n.8)登記,註冊"
1192,registration,"(n.12)登記,註冊,掛號"
1193,regulation,"(n.10)規章;規則,規定;條例"
1194,rejection,(n.9)拒絕;退回
1195,relative,(n.8)親戚
1196,relaxation,"(n.10)緩和,放寬,減輕"
1197,remark,"(n.6)言辭;談論,評論"
1198,remedy,(n.6)治療;治療法;藥物
1199,repetition,(n.10)重複;反覆
1200,representation,"(n.14)代表,代理"
1201,reputation,"(n.10)名譽,名聲"
1202,rescue,(n.6)援救;營救
1203,research,"(n.8)(學術)研究;調查,探究"
1204,researcher,(n.10)研究員;調查者
1205,reservation,(n.11)保留(意見);預訂的房間(或席座)
1206,resignation,(n.11)辭職;放棄
1207,resistance,"(n.10)抵抗,反抗"
1208,resolution,(n.10)決心;決定;解決
1209,resolve,"(n.7)決心,決意;堅決,剛毅,果斷"
1210,restriction,(n.11)限制;約束;限定;限制規定
1211,retirement,(n.10)退休
1212,retreat,(n.7)撤退
1213,reunion,(n.7)團聚;重聚
1214,revenge,(n.7)報仇;報復
1215,revision,(n.8)修訂;校訂;修正
1216,revolution,(n.10)革命;循環
1217,revolutionary,(n.13)革命者
1218,reward,(n.6)報答;報償;獎賞
1219,rhyme,"(n.5)韻,韻腳"
1220,rhythm,(n.6)節奏;韻律
1221,romance,"(n.7)戀愛,風流韻事;愛情小說"
1222,route,(n.5)路;路線;路程
1223,ruin,(n.4)毀滅;崩潰;廢墟;傾家蕩產
1224,sacrifice,"(n.9)牲禮,祭品"
1225,salary,"(n.6)薪資,薪水"
1226,salesman,(n.8)售貨員
1227,salesperson,"(n.11)店員,售貨員"
1228,saleswoman,(n.10)女店員;售貨員
1229,satellite,(n.9)衛星
1230,satisfaction,"(n.12)滿意,滿足"
1231,scenery,(n.7)風景
1232,scold,(n.5)責罵
1233,scratch,(n.7)抓痕;擦傷
1234,screwdriver,(n.11)螺絲刀;螺絲起子
1235,sculpture,"(n.9)雕刻品,雕塑品;雕"
1236,seagull,(n.7)海鷗
1237,senior,(n.6)資深人士;(大學)四年級生
1238,settler,(n.7)殖民者;開拓者
1239,shaver,(n.6)理髮師
1240,shelter,(n.7)遮蓋物;避難所
1241,shift,(n.5)移動
1242,shrug,(n.5)聳肩
1243,shuttle,(n.7)(織機的)梭;短程運行的車輛
1244,sightseeing,"(n.11)觀光,遊覽"
1245,significance,"(n.12)重要性,重要"
1246,sincerity,(n.9)真實;誠心誠意
1247,singular,(n.8)單數
1248,site,"(n.4)地點,場所"
1249,sketch,"(n.6)速寫,素描"
1250,sled,(n.4)平底雪橇
1251,sledge,(n.6)雪橇
1252,sleigh,(n.6)(輕便)雪橇
1253,slight,(n.6)輕蔑;怠慢
1254,slogan,"(n.6)口號,標語"
1255,smog,(n.4)煙霧
1256,sneeze,(n.6)噴嚏
1257,sob,"(n.3)嗚咽(聲),啜泣(聲)"
1258,socket,(n.6)插座;插口
1259,software,(n.8)軟體
1260,sophomore,(n.9)(大學;高中的)二年級學生
1261,souvenir,"(n.8)紀念品,紀念物"
1262,spare,(n.5)備用品;備用零件
1263,spark,"(n.5)火花,火星"
1264,sparkle,"(n.7)火花;閃耀,閃光"
1265,sparrow,(n.7)麻雀
1266,spear,(n.5)矛;魚叉
1267,species,(n.7)種類;種
1268,split,(n.5)分裂;分割
1269,sportsman,(n.9)運動家;願意冒險的人
1270,sportsmanship,"(n.13)運動員精神,運動道德"
1271,sportswoman,(n.11)女運動家
1272,status,"(n.6)狀況,狀態"
1273,stem,"(n.4)莖,(樹)幹,(葉)柄"
1274,stroke,"(n.6)中風;打,擊;(寫字,繪畫的)一筆"
1275,submarine,(n.9)潛艇
1276,suggestion,"(n.10)建議,提議"
1277,surf,(n.4)海浪
1278,surgeon,(n.7)外科醫生
1279,surgery,(n.7)(外科)手術
1280,surrender,"(n.9)投降,自首"
1281,surroundings,(n.12)周圍的事物;周圍的情況
1282,sway,(n.4)搖動;搖擺;影響
1283,syllable,(n.8)音節
1284,sympathy,"(n.8)同情,同情心;弔唁"
1285,symphony,"(n.8)交響樂,交響曲"
1286,syrup,(n.5)糖漿
1287,technician,"(n.10)技術人員,技師"
1288,telegram,(n.8)電報
1289,telegraph,"(n.9)電報,電信"
1290,telescope,(n.9)望遠鏡
1291,tendency,(n.8)傾向;癖性
1292,tension,(n.7)緊張;張力
1293,terror,"(n.6)恐怖,驚駭"
1294,theme,(n.5)主題思想;題材
1295,tolerance,"(n.9)寬容,寬大"
1296,tomb,(n.4)墓;墓碑
1297,tragedy,(n.7)悲劇
1298,transfer,(n.8)移交;轉讓
1299,translation,(n.11)譯文;譯本
1300,translator,(n.10)譯者
1301,transportation,(n.14)運輸;輸送;交通車輛
1302,triumph,(n.7)勝利
1303,tug-of-war,(n.10)拔河
1304,twinkle,"(n.7)閃爍,閃耀"
1305,typist,(n.6)打字員
1306,underpass,(n.9)地下通道
1307,unique,(n.6)獨一無二的人(或事物)
1308,universal,(n.9)普通性;普遍現象
1309,university,(n.10)大學
1310,urge,(n.4)強烈的慾望
1311,usage,"(n.5)使用,用法"
1312,vegetarian,(n.10)素食者
1313,verb,(n.4)動詞
1314,vessel,"(n.6)船,艦;器皿;血管"
1315,vinegar,(n.7)醋
1316,violation,(n.9)違反;違背
1317,virgin,(n.6)處女
1318,virtue,(n.6)美德;優點
1319,virus,(n.5)病毒
1320,volcano,(n.7)火山
1321,volunteer,"(n.9)志願者,義工"
1322,vowel,(n.5)母音字母
1323,voyage,(n.6)乘船旅遊; 空中旅行
1324,walnut,(n.6)胡桃;胡桃色
1325,website,(n.7)網站
1326,weekly,(n.6)週刊;週報
1327,welfare,(n.7)福利;社會救濟
1328,wit,(n.3)機智;風趣
1329,witch,"(n.5)女巫,巫婆"
1330,witness,(n.7)目擊者;證詞;證據
1331,wizard,(n.6)奇才;高手;男巫
1332,wreck,"(n.5)(船等的)失事,遇難"
1333,wrinkle,(n.7)皺;皺紋
1334,yogurt,(n.6)優格
